9.09.2020;46869
10.09.2020;45072
11.09.2020;44835
12.09.2020;40153
13.09.2020;43795
14.09.2020;49518
15.09.2020;48004
16.09.2020;47579
17.09.2020;47815
18.09.2020;43180
19.09.2020;44504
20.09.2020;40437
21.09.2020;43795
22.09.2020;41099
23.09.2020;43700
24.09.2020;40721
25.09.2020;42518
26.09.2020;40011
27.09.2020;38971
28.09.2020;48430
29.09.2020;47531
30.09.2020;48383
1.10.2020;47153
2.10.2020;39964
3.10.2020;37836
4.10.2020;43322
5.10.2020;42849
6.10.2020;38498
7.10.2020;42234
8.10.2020;45450
9.10.2020;40815
10.10.2020;37457
11.10.2020;39302
12.10.2020;49470
13.10.2020;45876
14.10.2020;44835
15.10.2020;43180
16.10.2020;43038
17.10.2020;38356
18.10.2020;43748
19.10.2020;40505
20.10.2020;39817
21.10.2020;38566
22.10.2020;42160
23.10.2020;44410
24.10.2020;41667
25.10.2020;41714
26.10.2020;40721
27.10.2020;43059
28.10.2020;40552
29.10.2020;37310
30.10.2020;36979
31.10.2020;36128
1.11.2020;35702
2.11.2020;38755
3.11.2020;40626
4.11.2020;41430
5.11.2020;47126
6.11.2020;48046
7.11.2020;43905
8.11.2020;40452
9.11.2020;37000
10.11.2020;35675
11.11.2020;37378
12.11.2020;35723
13.11.2020;38513
14.11.2020;47242
15.11.2020;42586
16.11.2020;40390
17.11.2020;44147
18.11.2020;41714
19.11.2020;37457
20.11.2020;38640
21.11.2020;38593
22.11.2020;40484
23.11.2020;40059
24.11.2020;41283
25.11.2020;32236
26.11.2020;37100
27.11.2020;42849
28.11.2020;41383
29.11.2020;47768
30.11.2020;48193
1.12.2020;48477
2.12.2020;49139
3.12.2020;49849
4.12.2020;48146
5.12.2020;50889
6.12.2020;55382
7.12.2020;52119
8.12.2020;52734
9.12.2020;53490
10.12.2020;53632
11.12.2020;48524
12.12.2020;51599
13.12.2020;65125
14.12.2020;56848
15.12.2020;50605
16.12.2020;55430
17.12.2020;50984
18.12.2020;50464
19.12.2020;51268
20.12.2020;56375
21.12.2020;54815
22.12.2020;54011
23.12.2020;53443
24.12.2020;46018
25.12.2020;50511
26.12.2020;52024
27.12.2020;58456
28.12.2020;55855
29.12.2020;50085
30.12.2020;44363
31.12.2020;38876
1.01.2021;50227
2.01.2021;55902
3.01.2021;60112
4.01.2021;56706
5.01.2021;50653
6.01.2021;52592
7.01.2021;50511
8.01.2021;48241
9.01.2021;47673
10.01.2021;51362
